EID,Name,Wk_End,Hours
2231.0,Brandon Garrett,2025-01-24,39.5
2218.0,Jeffery Boyd,2025-01-24,38.0
2085.0,Mary Booth,2025-01-24,37.7
2145.0,Stephen Beck,2025-01-24,37.4
2036.0,Gary Green,2025-01-24,39.9
2153.0,April Carroll,2025-01-24,38.0
2116.0,Brian Anderson,2025-01-24,41.0
2195.0,Christopher Richmond,2025-01-24,37.5
2232.0,Gary Daniel,2025-01-24,42.3
2106.0,Danielle Edwards,2025-01-24,39.2
2065.0,Brandon Leonard,2025-01-24,41.2
2108.0,Michael Anderson,2025-01-24,38.5
2164.0,Joy Boyd,2025-01-24,64.4
2221.0,Alison Mcintyre,2025-01-24,38.4
2119.0,Hannah Monroe,2025-01-24,38.4
2122.0,Alexis Cook,2025-01-24,43.8
2099.0,Brian Bean,2025-01-24,41.6
2125.0,John Miller,2025-01-24,37.5
2240.0,Jessica George,2025-01-24,44.4
2007.0,Kerry Lopez,2025-01-24,42.8
2053.0,Joel Brooks,2025-01-24,37.7
2247.0,Jon Navarro,2025-01-24,37.9
2057.0,Michelle Lopez,2025-01-24,37.2
2226.0,Roy King,2025-01-24,37.2
2012.0,Meredith Jackson,2025-01-24,39.3
2094.0,Ricky Robinson,2025-01-24,37.3
2095.0,Ian West,2025-01-24,37.1
2228.0,Donna Miller,2025-01-24,38.7
2005.0,Ruben Anderson,2025-01-24,39.9
2245.0,Donald Pratt,2025-01-24,38.7
2188.0,Janet Davidson,2025-01-24,38.2
2052.0,Jillian Collins,2025-01-24,37.4
2121.0,Gabrielle Barber,2025-01-24,38.0
2171.0,Nichole Wade,2025-01-24,38.1
2210.0,Madison Fuller,2025-01-24,39.9
2184.0,William Hardin,2025-01-24,37.1
2168.0,Theresa Baker,2025-01-24,45.2
2142.0,David Smith,2025-01-24,38.4
2154.0,Kelli Bennett,2025-01-24,39.9
2100.0,Jessica Arnold,2025-01-24,46.9
2058.0,Joseph Haney,2025-01-24,38.3
2030.0,Jimmy Brown,2025-01-24,37.1
2243.0,Alicia Smith,2025-01-24,41.0
2097.0,Christopher Lambert,2025-01-24,38.1
2031.0,Scott Bradford,2025-01-24,39.5
2147.0,Crystal Russo,2025-01-24,50.0
2212.0,William Perez,2025-01-24,38.4
2227.0,Megan Johnson,2025-01-24,39.8
2186.0,Mr. Lawrence Cortez,2025-01-24,42.8
2246.0,Melanie Stevenson,2025-01-24,37.4
2123.0,Dana Patterson,2025-01-24,39.6
2158.0,Deborah Mcconnell,2025-01-24,50.3
2098.0,Mario Garcia,2025-01-24,40.0
2055.0,Elizabeth Anderson,2025-01-24,45.6
2213.0,Jennifer Ross,2025-01-24,37.5
2011.0,Matthew Cummings,2025-01-24,39.3
2016.0,Amanda Levy,2025-01-24,37.2
2170.0,Ronald Sullivan,2025-01-24,50.5
2096.0,Jonathan Lopez Jr.,2025-01-24,37.7
2169.0,Ashley Marshall,2025-01-24,37.1
2124.0,Sheri Perez,2025-01-24,38.5
2032.0,Tiffany Riley,2025-01-24,45.0
2056.0,Christopher Mays,2025-01-24,44.6
2000.0,Michael Thomas,2025-01-24,45.8
2185.0,Virginia Oneal,2025-01-24,41.4
2187.0,Katherine Green,2025-01-24,41.5
2211.0,Janet Davis,2025-01-24,55.9
2054.0,Kevin Rose,2025-01-24,42.6
2207.0,Caitlyn Roberts,2025-01-24,37.2
2033.0,Jerry Myers,2025-01-24,43.4
2093.0,Richard Webster,2025-01-24,38.5
2237.0,Cody Martinez DDS,2025-01-24,44.6
2215.0,Jesus Cherry,2025-01-24,48.3
2090.0,Lonnie Brown,2025-01-24,42.8
2239.0,Michael Reed,2025-01-24,37.2
2006.0,Katie Andrews,2025-01-24,40.3
2038.0,Derrick Lyons,2025-01-24,37.8
2172.0,Lauren Richardson,2025-01-24,38.2
2249.0,Jennifer Koch,2025-01-24,42.8
2103.0,Caroline Lee,2025-01-24,37.9
2208.0,Joshua Lewis,2025-01-24,37.1
2027.0,Chelsea Rojas,2025-01-24,37.0
2225.0,Jason Mayer,2025-01-24,41.1
2089.0,Kimberly Gonzales,2025-01-24,54.5
2191.0,Aaron Turner,2025-01-24,57.5
2129.0,Scott Johnson,2025-01-24,37.9
2149.0,Sarah Cruz MD,2025-01-24,39.7
2003.0,Tiffany Long,2025-01-24,38.8
2182.0,Caitlin Bruce,2025-01-24,42.6
2230.0,Melissa Wallace,2025-01-24,38.4
2062.0,Jimmy Ruiz,2025-01-24,38.2
2049.0,Christopher Bolton,2025-01-24,37.0
2244.0,Brian Davis,2025-01-24,37.2
2088.0,Stephen Flores,2025-01-24,42.5
2146.0,Monica Nelson,2025-01-24,43.2
2166.0,Yvette Lewis,2025-01-24,38.0
2155.0,Jonathan Hernandez,2025-01-24,37.1
2061.0,Kelly Williams,2025-01-24,39.7
2236.0,Brian Turner,2025-01-24,51.5
2126.0,Sherri Horton,2025-01-24,37.1
2214.0,Brian Hoover,2025-01-24,38.2
2092.0,Eric Martinez,2025-01-24,37.5
2029.0,Veronica Carson,2025-01-24,39.6
2101.0,Paula Guerrero,2025-01-24,38.3
2141.0,Anita Bell,2025-01-24,37.3
2127.0,Andre Fritz,2025-01-24,37.9
2189.0,John Rios,2025-01-24,38.8
2059.0,Kaylee Anderson,2025-01-24,37.0
2051.0,Mr. Frank Cook Jr.,2025-01-24,40.3
2034.0,Michael Martinez,2025-01-24,37.8
2128.0,James Phelps,2025-01-24,42.5
2028.0,Tina Walker,2025-01-24,49.0
2209.0,Sarah Payne,2025-01-24,37.1
2091.0,Ryan Ryan,2025-01-24,39.5
2050.0,Glenn Ramos,2025-01-24,37.1
2167.0,Molly Franklin,2025-01-24,38.9
2229.0,Scott Morris,2025-01-24,43.5
2183.0,Jonathan Romero,2025-01-24,38.5
2060.0,Peter Scott,2025-01-24,37.2
2120.0,Brittany Sanchez,2025-01-24,43.0
2190.0,Jennifer Olsen,2025-01-24,48.7
2010.0,Meghan Davis,2025-01-24,43.5
2102.0,Shannon Johnson,2025-01-24,40.3
2148.0,Shawna Ray,2025-01-24,40.8
2156.0,Daniel Thompson,2025-01-24,40.1
2118.0,Linda Vazquez DVM,2025-01-24,41.6
2109.0,Patrick Scott,2025-01-24,42.0
2175.0,Monica Hartman,2025-01-24,37.6
2199.0,Daniel Stone,2025-01-24,38.0
2203.0,Jamie Smith,2025-01-24,41.6
2201.0,Kimberly Hudson,2025-01-24,38.5
2220.0,Eddie Aguilar,2025-01-24,37.7
2152.0,Wendy Moore,2025-01-24,39.6
2004.0,Samantha Bennett,2025-01-24,39.2
2113.0,Brandy Short,2025-01-24,41.8
2071.0,Dana Hampton,2025-01-24,37.2
2176.0,Brenda Joseph,2025-01-24,37.5
2151.0,Julie Ramos,2025-01-24,37.1
2222.0,Robert Smith,2025-01-24,37.2
2178.0,Ruben Curtis,2025-01-24,40.3
2144.0,Autumn Mccormick,2025-01-24,37.4
2077.0,Jake Rojas,2025-01-24,41.1
2079.0,Sabrina Alexander,2025-01-24,38.7
2069.0,Bryce Marshall,2025-01-24,37.9
2042.0,John Wallace,2025-01-24,40.1
2014.0,Megan Jones,2025-01-24,40.1
2242.0,Gabriel Green,2025-01-24,37.5
2070.0,Angela Shannon,2025-01-24,41.5
2114.0,Andrea Jensen,2025-01-24,39.2
2235.0,Kayla Garcia,2025-01-24,40.1
2001.0,Michael Davis,2025-01-24,41.9
2137.0,Terry Salazar,2025-01-24,37.3
2078.0,Ross Washington,2025-01-24,37.7
2021.0,Joseph Green,2025-01-24,41.6
2136.0,Tina Davis,2025-01-24,40.3
2233.0,David Harrell,2025-01-24,40.5
2074.0,Deanna Sanders,2025-01-24,39.6
2161.0,Melissa Perez,2025-01-24,37.0
2110.0,Michael Davis,2025-01-24,42.4
2076.0,Mark Atkinson,2025-01-24,37.7
2115.0,Bobby Ho,2025-01-24,39.6
2219.0,Wanda Nichols,2025-01-24,38.9
2041.0,Brittany Hudson,2025-01-24,37.8
2135.0,Megan Glenn,2025-01-24,39.3
2112.0,Anna Evans,2025-01-24,37.2
2202.0,Michael Nelson,2025-01-24,47.6
2080.0,Sean Jones,2025-01-24,37.7
2073.0,Mary Morton,2025-01-24,38.1
2020.0,Alan Mejia,2025-01-24,45.1
2177.0,Antonio Torres,2025-01-24,43.0
2196.0,Nathan Carey,2025-01-24,39.4
2234.0,Pamela Wilkerson,2025-01-24,43.8
2238.0,Nicholas Guerrero,2025-01-24,42.2
2139.0,Christine Reyes,2025-01-24,37.4
2039.0,Rebecca Olson,2025-01-24,45.1
2008.0,Elizabeth Oneal,2025-01-24,37.4
2143.0,Christopher Butler,2025-01-24,37.6
2044.0,Kelly Andrews,2025-01-24,45.0
2043.0,Katelyn Dunn,2025-01-24,37.1
2200.0,Lori Dominguez,2025-01-24,50.7
2072.0,Ariana Johnson,2025-01-24,37.2
2111.0,Jeremy Shaw,2025-01-24,42.2
2138.0,Anita Randall,2025-01-24,38.0
2019.0,Andrew Smith,2025-01-24,41.2
2160.0,April Evans,2025-01-24,39.5
2198.0,Angela Davis,2025-01-24,40.7
2022.0,Sarah Vincent,2025-01-24,40.3
2018.0,Elizabeth Vaughn,2025-01-24,37.2
2197.0,Adam Thomas,2025-01-24,38.8
2040.0,Daniel Blair,2025-01-24,37.6
2002.0,Mr. Jeffrey Watson PhD,2025-01-24,37.1
2075.0,Lori Morris,2025-01-24,43.7
2134.0,Rachel Washington,2025-01-24,39.3
2162.0,Shane Rodgers,2025-01-24,37.2
2243.0,Alicia Smith,2025-01-31,38.8
2224.0,Michael Hutchinson,2025-01-31,37.4
2192.0,Connie Miller,2025-01-31,37.0
2138.0,Anita Randall,2025-01-31,37.8
2114.0,Andrea Jensen,2025-01-31,37.0
2178.0,Ruben Curtis,2025-01-31,40.2
2173.0,David Ochoa,2025-01-31,41.4
2064.0,Donna Estrada,2025-01-31,37.9
2021.0,Joseph Green,2025-01-31,37.6
2140.0,Robert Owen,2025-01-31,38.3
2168.0,Theresa Baker,2025-01-31,40.1
2142.0,David Smith,2025-01-31,40.4
2104.0,Marilyn Moore,2025-01-31,43.1
2043.0,Katelyn Dunn,2025-01-31,37.1
2137.0,Terry Salazar,2025-01-31,37.1
2154.0,Kelli Bennett,2025-01-31,37.6
2035.0,James Garcia,2025-01-31,38.2
2130.0,Cynthia Anderson,2025-01-31,44.1
2226.0,Roy King,2025-01-31,37.3
2008.0,Elizabeth Oneal,2025-01-31,37.1
2216.0,Kevin Johnson,2025-01-31,37.4
2086.0,Christina Sandoval,2025-01-31,38.7
2118.0,Linda Vazquez DVM,2025-01-31,37.0
2025.0,Kristopher Ortiz,2025-01-31,39.8
2100.0,Jessica Arnold,2025-01-31,50.7
2228.0,Donna Miller,2025-01-31,40.0
2235.0,Kayla Garcia,2025-01-31,39.4
2165.0,Bobby Park,2025-01-31,38.5
2143.0,Christopher Butler,2025-01-31,38.0
2135.0,Megan Glenn,2025-01-31,37.6
2014.0,Megan Jones,2025-01-31,43.4
2188.0,Janet Davidson,2025-01-31,45.9
2131.0,Monique Hudson,2025-01-31,39.2
2094.0,Ricky Robinson,2025-01-31,38.1
2181.0,Tracy Garrison,2025-01-31,38.1
2052.0,Jillian Collins,2025-01-31,71.1
2087.0,Jessica Hicks,2025-01-31,50.4
2199.0,Daniel Stone,2025-01-31,49.0
2097.0,Christopher Lambert,2025-01-31,37.2
2171.0,Nichole Wade,2025-01-31,39.4
2063.0,Alexa Robbins,2025-01-31,37.9
2202.0,Michael Nelson,2025-01-31,45.6
2221.0,Alison Mcintyre,2025-01-31,40.4
2175.0,Monica Hartman,2025-01-31,37.7
2121.0,Gabrielle Barber,2025-01-31,37.1
2026.0,Gregory Lopez,2025-01-31,58.5
2222.0,Robert Smith,2025-01-31,37.1
2210.0,Madison Fuller,2025-01-31,38.8
2184.0,William Hardin,2025-01-31,40.1
2048.0,Craig Leon,2025-01-31,37.6
2012.0,Meredith Jackson,2025-01-31,39.1
2093.0,Richard Webster,2025-01-31,38.8
2034.0,Michael Martinez,2025-01-31,38.7
2002.0,Mr. Jeffrey Watson PhD,2025-01-31,37.1
2209.0,Sarah Payne,2025-01-31,55.8
2237.0,Cody Martinez DDS,2025-01-31,46.5
2215.0,Jesus Cherry,2025-01-31,42.5
2077.0,Jake Rojas,2025-01-31,41.1
2028.0,Tina Walker,2025-01-31,51.1
2198.0,Angela Davis,2025-01-31,38.8
2090.0,Lonnie Brown,2025-01-31,48.8
2020.0,Alan Mejia,2025-01-31,38.7
2042.0,John Wallace,2025-01-31,39.4
2172.0,Lauren Richardson,2025-01-31,38.0
2006.0,Katie Andrews,2025-01-31,37.5
2051.0,Mr. Frank Cook Jr.,2025-01-31,41.9
2059.0,Kaylee Anderson,2025-01-31,37.8
2103.0,Caroline Lee,2025-01-31,37.6
2239.0,Michael Reed,2025-01-31,37.2
2156.0,Daniel Thompson,2025-01-31,46.2
2061.0,Kelly Williams,2025-01-31,38.0
2091.0,Ryan Ryan,2025-01-31,40.4
2120.0,Brittany Sanchez,2025-01-31,40.9
2111.0,Jeremy Shaw,2025-01-31,45.0
2183.0,Jonathan Romero,2025-01-31,37.3
2234.0,Pamela Wilkerson,2025-01-31,39.7
2190.0,Jennifer Olsen,2025-01-31,51.4
2229.0,Scott Morris,2025-01-31,38.8
2072.0,Ariana Johnson,2025-01-31,37.1
2148.0,Shawna Ray,2025-01-31,37.1
2010.0,Meghan Davis,2025-01-31,40.0
2050.0,Glenn Ramos,2025-01-31,47.0
2225.0,Jason Mayer,2025-01-31,48.9
2102.0,Shannon Johnson,2025-01-31,39.9
2236.0,Brian Turner,2025-01-31,39.0
2039.0,Rebecca Olson,2025-01-31,42.1
2128.0,James Phelps,2025-01-31,37.7
2139.0,Christine Reyes,2025-01-31,37.3
2167.0,Molly Franklin,2025-01-31,42.1
2127.0,Andre Fritz,2025-01-31,38.8
2208.0,Joshua Lewis,2025-01-31,37.1
2189.0,John Rios,2025-01-31,37.5
2058.0,Joseph Haney,2025-01-31,38.0
2062.0,Jimmy Ruiz,2025-01-31,41.3
2126.0,Sherri Horton,2025-01-31,38.2
2076.0,Mark Atkinson,2025-01-31,40.3
2146.0,Monica Nelson,2025-01-31,43.3
2049.0,Christopher Bolton,2025-01-31,38.3
2110.0,Michael Davis,2025-01-31,38.1
2214.0,Brian Hoover,2025-01-31,38.9
2155.0,Jonathan Hernandez,2025-01-31,39.7
2003.0,Tiffany Long,2025-01-31,42.4
2119.0,Hannah Monroe,2025-01-31,39.4
2078.0,Ross Washington,2025-01-31,38.2
2005.0,Ruben Anderson,2025-01-31,39.4
2244.0,Brian Davis,2025-01-31,37.1
2033.0,Jerry Myers,2025-01-31,38.3
2177.0,Antonio Torres,2025-01-31,37.5
2088.0,Stephen Flores,2025-01-31,42.5
2230.0,Melissa Wallace,2025-01-31,37.0
2136.0,Tina Davis,2025-01-31,39.2
2182.0,Caitlin Bruce,2025-01-31,37.4
2201.0,Kimberly Hudson,2025-01-31,37.1
2027.0,Chelsea Rojas,2025-01-31,38.2
2220.0,Eddie Aguilar,2025-01-31,37.4
2089.0,Kimberly Gonzales,2025-01-31,43.4
2249.0,Jennifer Koch,2025-01-31,39.3
2141.0,Anita Bell,2025-01-31,38.5
2101.0,Paula Guerrero,2025-01-31,42.3
2166.0,Yvette Lewis,2025-01-31,37.4
2238.0,Nicholas Guerrero,2025-01-31,48.4
2071.0,Dana Hampton,2025-01-31,39.3
2191.0,Aaron Turner,2025-01-31,39.2
2161.0,Melissa Perez,2025-01-31,37.1
2152.0,Wendy Moore,2025-01-31,39.9
2129.0,Scott Johnson,2025-01-31,38.0
2092.0,Eric Martinez,2025-01-31,45.1
2149.0,Sarah Cruz MD,2025-01-31,37.2
2029.0,Veronica Carson,2025-01-31,37.1
2207.0,Caitlyn Roberts,2025-01-31,38.6
2105.0,Tamara Riley,2025-01-31,38.5
2060.0,Peter Scott,2025-01-31,37.0
2193.0,Emily Miller,2025-01-31,37.6
2001.0,Michael Davis,2025-01-31,45.3
2233.0,David Harrell,2025-01-31,39.7
2117.0,Devon Foster,2025-01-31,38.3
2018.0,Elizabeth Vaughn,2025-01-31,37.1
2056.0,Christopher Mays,2025-01-31,41.9
2205.0,Anthony Callahan,2025-01-31,40.3
2174.0,Patrick Watkins,2025-01-31,38.2
2180.0,John Smith,2025-01-31,41.0
2000.0,Michael Thomas,2025-01-31,38.6
2031.0,Scott Bradford,2025-01-31,39.9
2185.0,Virginia Oneal,2025-01-31,37.3
2019.0,Andrew Smith,2025-01-31,38.2
2082.0,Mary Li,2025-01-31,39.2
2132.0,William Wright,2025-01-31,37.0
2108.0,Michael Anderson,2025-01-31,37.0
2187.0,Katherine Green,2025-01-31,49.6
2241.0,Kelly Simpson,2025-01-31,37.9
2158.0,Deborah Mcconnell,2025-01-31,37.5
2023.0,Andrew Robbins,2025-01-31,37.7
2046.0,Allison Rodriguez,2025-01-31,38.4
2211.0,Janet Davis,2025-01-31,41.3
2045.0,Melissa Barber,2025-01-31,43.9
2112.0,Anna Evans,2025-01-31,37.1
2194.0,Michelle Merritt,2025-01-31,37.1
2022.0,Sarah Vincent,2025-01-31,39.2
2113.0,Brandy Short,2025-01-31,37.1
2115.0,Bobby Ho,2025-01-31,39.3
2164.0,Joy Boyd,2025-01-31,37.2
2219.0,Wanda Nichols,2025-01-31,38.4
2150.0,Terry Fowler,2025-01-31,41.2
2242.0,Gabriel Green,2025-01-31,38.3
2032.0,Tiffany Riley,2025-01-31,37.3
2109.0,Patrick Scott,2025-01-31,42.2
2013.0,Amber Vargas,2025-01-31,38.3
2054.0,Kevin Rose,2025-01-31,37.1
2203.0,Jamie Smith,2025-01-31,40.5
2116.0,Brian Anderson,2025-01-31,39.0
2075.0,Lori Morris,2025-01-31,42.5
2067.0,Thomas Davis,2025-01-31,37.0
2055.0,Elizabeth Anderson,2025-01-31,39.0
2170.0,Ronald Sullivan,2025-01-31,39.8
2069.0,Bryce Marshall,2025-01-31,37.2
2107.0,Alexa Downs,2025-01-31,38.2
2218.0,Jeffery Boyd,2025-01-31,37.1
2096.0,Jonathan Lopez Jr.,2025-01-31,37.3
2133.0,Jody Mueller,2025-01-31,38.1
2169.0,Ashley Marshall,2025-01-31,37.1
2176.0,Brenda Joseph,2025-01-31,38.2
2223.0,April Wilson,2025-01-31,43.7
2195.0,Christopher Richmond,2025-01-31,38.7
2074.0,Deanna Sanders,2025-01-31,38.7
2016.0,Amanda Levy,2025-01-31,45.8
2098.0,Mario Garcia,2025-01-31,42.7
2080.0,Sean Jones,2025-01-31,41.5
2017.0,Heather Newman,2025-01-31,39.1
2011.0,Matthew Cummings,2025-01-31,39.0
2083.0,Phillip Smith,2025-01-31,40.3
2041.0,Brittany Hudson,2025-01-31,37.7
2204.0,Barbara Martin,2025-01-31,37.2
2124.0,Sheri Perez,2025-01-31,45.6
2057.0,Michelle Lopez,2025-01-31,39.5
2066.0,Trevor Howard,2025-01-31,39.6
2037.0,Brittany Sanchez,2025-01-31,39.5
2024.0,Jennifer Cohen,2025-01-31,38.8
2232.0,Gary Daniel,2025-01-31,47.8
2079.0,Sabrina Alexander,2025-01-31,37.8
2153.0,April Carroll,2025-01-31,39.7
2206.0,Richard Rodriguez,2025-01-31,37.0
2007.0,Kerry Lopez,2025-01-31,39.3
2040.0,Daniel Blair,2025-01-31,37.5
2248.0,Angela Byrd,2025-01-31,45.8
2047.0,Sue Barry,2025-01-31,43.0
2036.0,Gary Green,2025-01-31,39.6
2151.0,Julie Ramos,2025-01-31,37.0
2145.0,Stephen Beck,2025-01-31,41.1
2099.0,Brian Bean,2025-01-31,42.0
2213.0,Jennifer Ross,2025-01-31,37.9
2231.0,Brandon Garrett,2025-01-31,37.2
2160.0,April Evans,2025-01-31,37.1
2081.0,Bryce Soto,2025-01-31,38.4
2085.0,Mary Booth,2025-01-31,40.9
2125.0,John Miller,2025-01-31,37.5
2147.0,Crystal Russo,2025-01-31,39.6
2197.0,Adam Thomas,2025-01-31,47.3
2247.0,Jon Navarro,2025-01-31,42.3
2245.0,Donald Pratt,2025-01-31,37.4
2159.0,Jordan Johnson,2025-01-31,38.4
2240.0,Jessica George,2025-01-31,39.8
2212.0,William Perez,2025-01-31,38.8
2162.0,Shane Rodgers,2025-01-31,39.0
2144.0,Autumn Mccormick,2025-01-31,37.6
2227.0,Megan Johnson,2025-01-31,38.4
2179.0,Wesley Waters,2025-01-31,37.0
2122.0,Alexis Cook,2025-01-31,39.8
2073.0,Mary Morton,2025-01-31,45.0
2186.0,Mr. Lawrence Cortez,2025-01-31,41.6
2030.0,Jimmy Brown,2025-01-31,39.3
2038.0,Derrick Lyons,2025-01-31,37.6
2009.0,Virginia Cervantes,2025-01-31,39.9
2217.0,Andrew Stephens,2025-01-31,37.1
2070.0,Angela Shannon,2025-01-31,41.2
2044.0,Kelly Andrews,2025-01-31,39.9
2015.0,Elizabeth Lam,2025-01-31,43.7
2123.0,Dana Patterson,2025-01-31,37.1
2106.0,Danielle Edwards,2025-01-31,39.3
2084.0,James Anderson,2025-01-31,44.7
2004.0,Samantha Bennett,2025-01-31,38.8
2053.0,Joel Brooks,2025-01-31,37.9
2157.0,Brandon Davis,2025-01-31,37.0
2068.0,Cathy Fuller,2025-01-31,40.2
2134.0,Rachel Washington,2025-01-31,58.3
2246.0,Melanie Stevenson,2025-01-31,40.5
2196.0,Nathan Carey,2025-01-31,37.9
2065.0,Brandon Leonard,2025-01-31,38.1
2095.0,Ian West,2025-01-31,39.1
2163.0,Barbara Robinson,2025-01-31,49.7
2200.0,Lori Dominguez,2025-01-31,43.6
2054.0,Kevin Rose,2025-02-07,37.4
2055.0,Elizabeth Anderson,2025-02-07,38.6
2127.0,Andre Fritz,2025-02-07,39.2
2183.0,Jonathan Romero,2025-02-07,39.3
2189.0,John Rios,2025-02-07,39.0
2221.0,Alison Mcintyre,2025-02-07,41.3
2201.0,Kimberly Hudson,2025-02-07,38.1
2091.0,Ryan Ryan,2025-02-07,38.7
2011.0,Matthew Cummings,2025-02-07,38.8
2059.0,Kaylee Anderson,2025-02-07,37.7
2148.0,Shawna Ray,2025-02-07,37.7
2186.0,Mr. Lawrence Cortez,2025-02-07,40.1
2200.0,Lori Dominguez,2025-02-07,39.3
2123.0,Dana Patterson,2025-02-07,38.7
2209.0,Sarah Payne,2025-02-07,41.8
2077.0,Jake Rojas,2025-02-07,37.5
2002.0,Mr. Jeffrey Watson PhD,2025-02-07,37.0
2167.0,Molly Franklin,2025-02-07,40.7
2050.0,Glenn Ramos,2025-02-07,39.1
2160.0,April Evans,2025-02-07,40.5
2031.0,Scott Bradford,2025-02-07,42.7
2158.0,Deborah Mcconnell,2025-02-07,37.9
2147.0,Crystal Russo,2025-02-07,43.3
2234.0,Pamela Wilkerson,2025-02-07,37.4
2072.0,Ariana Johnson,2025-02-07,38.1
2176.0,Brenda Joseph,2025-02-07,40.1
2151.0,Julie Ramos,2025-02-07,37.0
2212.0,William Perez,2025-02-07,42.1
2098.0,Mario Garcia,2025-02-07,40.5
2051.0,Mr. Frank Cook Jr.,2025-02-07,37.3
2028.0,Tina Walker,2025-02-07,39.1
2227.0,Megan Johnson,2025-02-07,37.4
2124.0,Sheri Perez,2025-02-07,39.1
2113.0,Brandy Short,2025-02-07,38.0
2122.0,Alexis Cook,2025-02-07,37.4
2188.0,Janet Davidson,2025-02-07,41.4
2052.0,Jillian Collins,2025-02-07,44.2
2014.0,Megan Jones,2025-02-07,49.1
2199.0,Daniel Stone,2025-02-07,39.3
2095.0,Ian West,2025-02-07,37.6
2040.0,Daniel Blair,2025-02-07,49.0
2246.0,Melanie Stevenson,2025-02-07,38.1
2004.0,Samantha Bennett,2025-02-07,37.1
2210.0,Madison Fuller,2025-02-07,38.9
2184.0,William Hardin,2025-02-07,51.0
2213.0,Jennifer Ross,2025-02-07,42.9
2168.0,Theresa Baker,2025-02-07,41.5
2030.0,Jimmy Brown,2025-02-07,37.3
2171.0,Nichole Wade,2025-02-07,37.3
2114.0,Andrea Jensen,2025-02-07,38.9
2228.0,Donna Miller,2025-02-07,43.4
2099.0,Brian Bean,2025-02-07,38.1
2226.0,Roy King,2025-02-07,37.6
2053.0,Joel Brooks,2025-02-07,37.5
2138.0,Anita Randall,2025-02-07,37.8
2240.0,Jessica George,2025-02-07,42.0
2111.0,Jeremy Shaw,2025-02-07,40.6
2057.0,Michelle Lopez,2025-02-07,37.7
2100.0,Jessica Arnold,2025-02-07,42.9
2073.0,Mary Morton,2025-02-07,40.6
2094.0,Ricky Robinson,2025-02-07,39.2
2144.0,Autumn Mccormick,2025-02-07,37.2
2245.0,Donald Pratt,2025-02-07,37.5
2125.0,John Miller,2025-02-07,45.4
2235.0,Kayla Garcia,2025-02-07,39.2
2121.0,Gabrielle Barber,2025-02-07,38.1
2012.0,Meredith Jackson,2025-02-07,37.4
2220.0,Eddie Aguilar,2025-02-07,37.1
2243.0,Alicia Smith,2025-02-07,37.9
2112.0,Anna Evans,2025-02-07,37.4
2214.0,Brian Hoover,2025-02-07,37.9
2058.0,Joseph Haney,2025-02-07,37.1
2155.0,Jonathan Hernandez,2025-02-07,39.0
2029.0,Veronica Carson,2025-02-07,55.3
2092.0,Eric Martinez,2025-02-07,47.7
2074.0,Deanna Sanders,2025-02-07,37.8
2016.0,Amanda Levy,2025-02-07,38.6
2247.0,Jon Navarro,2025-02-07,40.7
2141.0,Anita Bell,2025-02-07,39.0
2170.0,Ronald Sullivan,2025-02-07,43.2
2161.0,Melissa Perez,2025-02-07,37.7
2075.0,Lori Morris,2025-02-07,37.7
2101.0,Paula Guerrero,2025-02-07,43.5
2096.0,Jonathan Lopez Jr.,2025-02-07,37.0
2169.0,Ashley Marshall,2025-02-07,37.6
2137.0,Terry Salazar,2025-02-07,39.0
2000.0,Michael Thomas,2025-02-07,43.1
2076.0,Mark Atkinson,2025-02-07,42.6
2142.0,David Smith,2025-02-07,44.4
2154.0,Kelli Bennett,2025-02-07,37.2
2211.0,Janet Davis,2025-02-07,52.6
2187.0,Katherine Green,2025-02-07,37.3
2242.0,Gabriel Green,2025-02-07,38.9
2032.0,Tiffany Riley,2025-02-07,39.5
2126.0,Sherri Horton,2025-02-07,37.8
2093.0,Richard Webster,2025-02-07,38.3
2056.0,Christopher Mays,2025-02-07,37.3
2005.0,Ruben Anderson,2025-02-07,39.6
2019.0,Andrew Smith,2025-02-07,43.2
2033.0,Jerry Myers,2025-02-07,49.2
2177.0,Antonio Torres,2025-02-07,50.3
2041.0,Brittany Hudson,2025-02-07,37.2
2185.0,Virginia Oneal,2025-02-07,45.2
2038.0,Derrick Lyons,2025-02-07,37.6
2097.0,Christopher Lambert,2025-02-07,37.1
2120.0,Brittany Sanchez,2025-02-07,47.5
2249.0,Jennifer Koch,2025-02-07,41.0
2063.0,Alexa Robbins,2025-02-07,49.7
2223.0,April Wilson,2025-02-07,37.7
2080.0,Sean Jones,2025-02-07,39.3
2087.0,Jessica Hicks,2025-02-07,43.0
2143.0,Christopher Butler,2025-02-07,40.5
2017.0,Heather Newman,2025-02-07,38.3
2009.0,Virginia Cervantes,2025-02-07,46.0
2224.0,Michael Hutchinson,2025-02-07,37.3
2083.0,Phillip Smith,2025-02-07,41.3
2048.0,Craig Leon,2025-02-07,37.1
2066.0,Trevor Howard,2025-02-07,39.2
2165.0,Bobby Park,2025-02-07,37.1
2037.0,Brittany Sanchez,2025-02-07,37.1
2086.0,Christina Sandoval,2025-02-07,37.4
2118.0,Linda Vazquez DVM,2025-02-07,37.0
2109.0,Patrick Scott,2025-02-07,40.3
2135.0,Megan Glenn,2025-02-07,39.5
2025.0,Kristopher Ortiz,2025-02-07,37.5
2133.0,Jody Mueller,2025-02-07,37.4
2216.0,Kevin Johnson,2025-02-07,38.8
2078.0,Ross Washington,2025-02-07,37.9
